Timestep,ReleaseNumber,Mean_Relative_Abundance_Outside,Std_Error_Relative_Abundance_Outside,Aligned_Timestep,%
102,6,0.000417585,1.0885095314603102e-05,52,0.041758465
102,7,0.000267781,8.120484193495042e-06,42,0.026778096
102,8,0.001011861,1.3112271167005851e-05,32,0.101186083
102,9,5.487314700241716e-07,5.487314700241716e-07,22,5.48731E-05
102,10,0,0,12,0
102,11,0,0,2,0
103,1,8.88944981439158e-05,2.6882242147330857e-06,103,0.00888945
103,2,8.176098903360158e-05,1.5998134024493436e-06,93,0.008176099
103,3,8.230972050362574e-05,1.9400587175227717e-06,83,0.008230972
103,4,0.000105905,4.799440207330694e-06,73,0.010590517
103,5,0.000292474,3.1996268049043767e-06,63,0.029247387
103,6,0.000389599,1.01552391636955e-05,53,0.038959934
103,7,0.000246929,7.613340169893422e-06,43,0.024692916
103,8,0.000929551,1.3424309158309368e-05,33,0.092955111
103,9,5.487314700241716e-07,5.487314700241716e-07,23,5.48731E-05
103,10,0,0,13,0
103,11,0,0,3,0
104,1,8.999196108396415e-05,2.7979924733757034e-06,104,0.008999196
104,2,8.340718344367409e-05,2.5443631547383503e-06,94,0.008340718
104,3,8.176098903360158e-05,2.3601832947051884e-06,84,0.008176099
104,4,6.529904493287643e-05,2.6600744943666295e-06,74,0.006529904
104,5,0.000278207,2.8247681310414667e-06,64,0.027820686
104,6,0.00038082,7.827842424992513e-06,54,0.038081964
104,7,0.000255709,7.533825299125673e-06,44,0.025570887
104,8,0.000981681,1.6425321265365862e-05,34,0.09816806
104,9,1.6461944100725146e-05,2.877572105153827e-06,24,0.001646194
104,10,0,0,14,0
104,11,0,0,4,0
105,1,8.999196108396415e-05,2.7979924733757034e-06,105,0.008999196
105,2,8.285845197364991e-05,2.7979924733757072e-06,95,0.008285845
105,3,8.285845197364991e-05,2.0161681610498113e-06,85,0.008285845
105,4,6.694523934294893e-05,2.8247681310444846e-06,75,0.006694524
105,5,0.00026394,3.0552075235604295e-06,65,0.026393984
105,6,0.000372589,1.0604865651363747e-05,55,0.037258867
105,7,0.000253514,6.973424949803487e-06,45,0.025351394
105,8,0.000998143,2.0262239249817298e-05,35,0.099814254
105,9,4.280105466188538e-05,2.5443631547383537e-06,25,0.004280105
105,10,0,0,15,0
105,11,0,0,5,0
106,1,8.779703520386746e-05,2.743657350120858e-06,106,0.008779704
106,2,8.285845197364991e-05,2.6600744943666265e-06,96,0.008285845
106,3,8.395591491369826e-05,2.0531651581712676e-06,86,0.008395591
106,4,6.694523934294893e-05,3.3151737897300998e-06,76,0.006694524
106,5,0.00025077,2.6882242147320485e-06,66,0.025077028
106,6,0.000360517,9.528039000638884e-06,56,0.036051658
106,7,0.00025077,9.328434990413818e-06,46,0.025077028
106,8,0.00099924,1.8269544376839377e-05,36,0.099924001
106,9,8.285845197364991e-05,7.633089464215056e-06,26,0.008285845
106,10,0,0,16,0
106,11,0,0,6,0
107,1,8.669957226381913e-05,3.3151737897301006e-06,107,0.008669957
107,2,8.121225756357741e-05,3.3151737897301006e-06,97,0.008121226
107,3,8.176098903360158e-05,2.360183294705187e-06,87,0.008176099
107,4,6.475031346285225e-05,4.0323363220996295e-06,77,0.006475031
107,5,0.000231016,2.7979924733681576e-06,67,0.023101595
107,6,0.000351737,1.013297701232145e-05,57,0.035173687
107,7,0.000269427,1.046193639923836e-05,47,0.026942715
107,8,0.001070575,9.792973656823171e-06,37,0.10705751
107,9,0.000322105,2.053165158173033e-06,27,0.032210537
107,10,0,0,17,0
107,11,0,0,7,0
108,1,8.560210932377076e-05,2.6600744943666286e-06,108,0.008560211
108,2,7.682240580338402e-05,4.06950149781504e-06,98,0.007682241
108,3,7.846860021345654e-05,2.2289577681543564e-06,88,0.00784686
108,4,6.420158199282808e-05,5.794250962870875e-06,78,0.006420158
108,5,0.000217846,2.3918650249726125e-06,68,0.021784639
108,6,0.000344055,1.021436769342312e-05,58,0.034405463
108,7,0.000276561,8.9073840493486e-06,48,0.027656066
108,8,0.001067831,1.2189992724659699e-05,38,0.106783144
108,9,0.000116331,9.206595607162096e-06,28,0.011633107
108,10,0,0,18,0
108,11,0,0,8,0
109,1,8.560210932377076e-05,1.8199363967303296e-06,109,0.008560211
109,2,7.627367433335986e-05,4.285729785916068e-06,99,0.007627367
109,3,8.121225756357741e-05,1.3989962366878517e-06,89,0.008121226
109,4,6.694523934294893e-05,4.877231988474217e-06,79,0.006694524
109,5,0.00020742,2.5443631547395e-06,69,0.02074205
109,6,0.000329788,8.017866255592895e-06,59,0.032978761
109,7,0.00026394,8.11120893722936e-06,49,0.026393984
109,8,0.001023933,8.650138565901458e-06,39,0.102393292
109,9,0.000137732,7.633089464205192e-06,29,0.01377316
109,10,0,0,19,0
109,11,0,0,9,0
110,1,8.395591491369825e-05,1.8608389509146705e-06,110,0.008395591
110,2,7.682240580338402e-05,3.7818706673096585e-06,100,0.007682241
110,3,8.011479462352906e-05,1.5998134024493438e-06,90,0.008011479
110,4,6.96888966930698e-05,4.3898517601933755e-06,80,0.00696889
110,5,0.000194251,2.360183294707007e-06,70,0.019425094
110,6,0.000312777,8.676206345444408e-06,60,0.031277694
110,7,0.000245832,8.873515546270367e-06,50,0.02458317
110,8,0.000967962,1.0497851150934855e-05,40,0.096796231
110,9,0.000122367,7.49375147608542e-06,30,0.012236712
110,10,0,0,20,0
110,11,0,0,10,0
110,12,0,0,0,0
111,1,8.395591491369826e-05,1.3989962366878517e-06,111,0.008395591
111,2,7.737113727340819e-05,3.1760130002140646e-06,101,0.007737114
111,3,7.791986874343237e-05,2.0531651581712655e-06,91,0.007791987
111,4,7.078635963311815e-05,4.541561019555924e-06,81,0.007078636
111,5,0.00018602,1.0265825790992124e-06,71,0.018601997
111,6,0.000297961,8.873515546260489e-06,61,0.029796119
111,7,0.00022937,9.287999451170883e-06,51,0.022936975
111,8,0.000915833,9.869542247440556e-06,41,0.091583282
111,9,0.000110844,8.39397742011499e-06,31,0.011084376
111,10,0,0,21,0
111,11,0,0,11,0
111,12,0,0,1,0
112,1,8.615084079379495e-05,1.3989962366878528e-06,112,0.008615084
112,2,7.73711372734082e-05,3.619132608716853e-06,102,0.007737114
112,3,7.956606315350489e-05,2.6028619036331856e-06,92,0.007956606
112,4,7.023762816309397e-05,3.199626804898691e-06,82,0.007023763
112,5,0.00018163,1.5998134024526155e-06,72,0.018163012
112,6,0.000273268,1.0177452618949908e-05,62,0.027326827
112,7,0.000205774,8.97473762887946e-06,52,0.02057743
112,8,0.000813769,8.438697914671983e-06,42,0.081376877
112,9,0.000104808,8.779703520379412e-06,32,0.010480771
112,10,0,0,22,0
112,11,0,0,12,0
112,12,0,0,2,0
113,1,8.779703520386746e-05,8.676206345443958e-07,113,0.008779704
113,2,7.846860021345654e-05,3.079747737256899e-06,103,0.00784686
113,3,8.066352609355323e-05,1.8608389509146705e-06,93,0.008066353
113,4,7.078635963311814e-05,3.292388820145031e-06,83,0.007078636
113,5,0.000176143,1.8199363967330757e-06,73,0.01761428
113,6,0.000225529,8.693541440339713e-06,63,0.022552863
113,7,0.000149255,6.1717045954662946e-06,53,0.014925496
113,8,0.00061842,1.727850755337696e-05,43,0.061842037
113,9,1.9205601450846006e-05,3.128250685500425e-06,33,0.00192056
113,10,0,0,23,0
113,11,0,0,13,0
113,12,0,0,3,0
114,1,8.50533778537466e-05,8.676206345443958e-07,114,0.008505338
114,2,8.066352609355323e-05,2.688224214733086e-06,104,0.008066353
114,3,8.066352609355323e-05,2.0531651581712664e-06,94,0.008066353
114,4,7.353001698323899e-05,4.938583230217547e-06,84,0.007353002
114,5,0.000107003,2.2955084313438844e-06,74,0.010700264
114,6,0.000184923,7.980223483089412e-06,64,0.018492251
114,7,0.000114136,6.864628496820082e-06,54,0.011413615
114,8,0.000496602,1.312948264391484e-05,44,0.049660198
114,9,3.29238882014503e-06,1.0265825790856328e-06,34,0.000329239
114,10,0,0,24,0
114,11,0,0,14,0
114,12,0,0,4,0
115,1,8.450464638372243e-05,1.3441121073665446e-06,115,0.008450465
115,2,8.230972050362574e-05,1.940058717522773e-06,105,0.008230972
115,3,8.176098903360158e-05,1.5998134024493442e-06,95,0.008176099
115,4,8.285845197364991e-05,3.4047892311423884e-06,85,0.008285845
115,5,0.000107551,1.5998134024577616e-06,75,0.010755137
115,6,0.000157486,5.922742215530911e-06,65,0.015748593
115,7,8.176098903360158e-05,6.098083218116057e-06,55,0.008176099
115,8,0.000372589,1.0988339123994136e-05,45,0.037258867
115,9,3.29238882014503e-06,1.0265825790856328e-06,35,0.000329239
115,10,0,0,25,0
115,11,0,0,15,0
115,12,0,0,5,0
116,1,8.560210932377076e-05,1.5998134024493453e-06,116,0.008560211
116,2,8.12122575635774e-05,2.391865024975881e-06,106,0.008121226
116,3,8.450464638372243e-05,1.599813402449345e-06,96,0.008450465
116,4,8.615084079379495e-05,2.824768131044483e-06,86,0.008615084
116,5,0.000109746,1.940058717522165e-06,76,0.010974629
116,6,0.000142121,6.399253609785603e-06,66,0.014212145
116,7,6.58477764029006e-05,3.3602802684163584e-06,56,0.006584778
116,8,0.000294669,7.133509110308835e-06,46,0.02946688
116,9,2.7436573501208582e-06,8.676206345443963e-07,36,0.000274366
116,10,0,0,26,0
116,11,0,0,16,0
116,12,0,0,6,0
117,1,8.450464638372243e-05,1.599813402449345e-06,117,0.008450465
117,2,8.011479462352906e-05,1.5998134024493447e-06,107,0.008011479
117,3,8.450464638372243e-05,2.360183294705188e-06,97,0.008450465
117,4,8.505337785374661e-05,3.360280268416358e-06,87,0.008505338
117,5,0.000109746,1.5027630207328755e-06,77,0.010974629
117,6,0.00013389,6.686873304462706e-06,67,0.013389048
117,7,7.407874845326317e-05,3.3602802684163584e-06,57,0.007407875
117,8,0.000279853,9.661414498936379e-06,47,0.027985305
117,9,7.188382257316649e-05,5.781244771468562e-06,37,0.007188382
117,10,4.9385832302175445e-05,6.886525294057585e-06,27,0.004938583
117,11,0,0,17,0
117,12,0,0,7,0
118,1,8.395591491369826e-05,2.053165158171264e-06,118,0.008395591
118,2,8.066352609355323e-05,1.646194410072515e-06,108,0.008066353
118,3,8.121225756357741e-05,2.8247681310444817e-06,98,0.008121226
118,4,8.395591491369825e-05,3.5349552171262186e-06,88,0.008395591
118,5,0.000107551,1.8199363967330757e-06,78,0.010755137
118,6,0.000131147,5.845986372990694e-06,68,0.013114682
118,7,9.657673872424317e-05,4.285729785905822e-06,58,0.009657674
118,8,0.000299607,4.938583230212778e-06,48,0.029960738
118,9,0.00022937,9.762178065926273e-06,38,0.022936975
118,10,8.176098903359888e-05,6.573335793866954e-06,28,0.008176099
118,11,0,0,18,0
118,12,0,0,8,0
119,1,8.230972050362574e-05,1.5027630207260438e-06,119,0.008230972
119,2,8.121225756357741e-05,2.228957768154358e-06,109,0.008121226
119,3,8.121225756357741e-05,2.228957768154358e-06,99,0.008121226
119,4,8.450464638372243e-05,2.660074494366625e-06,89,0.008450465
119,5,0.000107551,1.8199363967330757e-06,79,0.010755137
119,6,0.000130598,3.937889110819183e-06,69,0.013059809
119,7,0.000131147,2.929424422399399e-06,59,0.013114682
119,8,0.000300705,9.165622570689711e-06,49,0.030070485
119,9,0.000354481,8.822469012207628e-06,39,0.035448053
119,10,0.000384661,7.827842424999179e-06,29,0.038466076
119,11,0,0,19,0
119,12,0,0,9,0
120,1,8.230972050362574e-05,8.676206345443947e-07,120,0.008230972
120,2,7.737113727340819e-05,3.055207523563913e-06,110,0.007737114
120,3,8.176098903360158e-05,2.0161681610498147e-06,100,0.008176099
120,4,8.176098903360158e-05,3.176013000214067e-06,90,0.008176099
120,5,0.000106454,2.016168161043845e-06,80,0.010645391
120,6,0.00014706,4.303258406259005e-06,70,0.014706003
120,7,0.000213457,6.399253609799327e-06,60,0.021345654
120,8,0.000311131,4.032336322113195e-06,50,0.031113074
120,9,0.000719936,1.3569320444231715e-05,40,0.071993569
120,10,0.001372377,1.5012595055717313e-05,30,0.137237741
120,11,0,0,20,0
120,12,0,0,10,0
120,13,0,0,0,0
121,1,8.176098903360158e-05,1.026582579085631e-06,121,0.008176099
121,2,7.682240580338402e-05,2.454001736734873e-06,111,0.007682241
121,3,8.121225756357741e-05,2.22895776815436e-06,101,0.008121226
121,4,7.791986874343237e-05,3.534955217126217e-06,91,0.007791987
121,5,0.000103162,1.8608389509050893e-06,81,0.010316152
121,6,0.000155291,3.841120290178565e-06,71,0.015529101
121,7,0.000248027,5.17672233478524e-06,61,0.024802662
121,8,0.000324849,7.493751476085421e-06,51,0.032484903
121,9,0.000820902,1.109062186716941e-05,41,0.082090228
121,10,0.001585834,8.456519894222364e-06,31,0.158583395
121,11,0,0,21,0
121,12,0,0,11,0
121,13,0,0,1,0
122,1,8.230972050362574e-05,1.2270008683674336e-06,122,0.008230972
122,2,7.846860021345654e-05,3.0797477372568972e-06,112,0.00784686
122,3,7.956606315350489e-05,2.4540017367348727e-06,102,0.007956606
122,4,7.462747992328735e-05,5.446004340816897e-06,92,0.007462748
122,5,0.000101515,1.9400587175143226e-06,82,0.010151532
122,6,0.000157486,6.720560537026547e-07,72,0.015748593
122,7,0.000245283,5.922742215531836e-06,62,0.024528297
122,8,0.000331983,7.711580880314287e-06,52,0.033198254
122,9,0.000825292,8.111208937244255e-06,42,0.082529213
122,10,0.001549069,5.922742215542508e-06,32,0.154906894
122,11,0,0,22,0
122,12,0,0,12,0
122,13,0,0,2,0
123,1,8.011479462352906e-05,1.0265825790856334e-06,123,0.008011479
123,2,7.846860021345654e-05,3.8411202901692e-06,113,0.00784686
123,3,7.846860021345654e-05,1.6461944100725148e-06,103,0.00784686
123,4,7.298128551321483e-05,5.103497679617169e-06,93,0.007298129
123,5,0.000102064,1.5998134024421495e-06,83,0.010206405
123,6,0.000154194,2.016168161046734e-06,73,0.015419354
123,7,0.000239796,6.864628496828063e-06,63,0.023979565
123,8,0.000330885,8.74534055674866e-06,53,0.033088508
123,9,0.000798953,5.845986372974723e-06,43,0.079895302
123,10,0.001485965,4.3032584062418305e-06,33,0.148596482
123,11,0,0,23,0
123,12,0,0,13,0
123,13,0,0,3,0
124,1,8.066352609355323e-05,1.0974629400483407e-06,124,0.008066353
124,2,7.462747992328734e-05,3.4047892311423926e-06,114,0.007462748
124,3,7.791986874343237e-05,1.8608389509146716e-06,104,0.007791987
124,4,7.243255404319065e-05,5.528316376509323e-06,94,0.007243255
124,5,9.54792757841915e-05,2.194925880086818e-06,84,0.009547928
124,6,9.328434990409066e-05,3.470482538162941e-06,74,0.009328435
124,7,0.000228272,6.3401641301214205e-06,64,0.022827229
124,8,0.000322654,9.206595607157112e-06,54,0.03226541
124,9,0.000763285,7.279745586915726e-06,44,0.076328547
124,10,0.001422861,5.103497679614916e-06,34,0.14228607
124,11,0,0,24,0
124,12,0,0,14,0
124,13,0,0,4,0
125,1,8.066352609355323e-05,1.3989962366878538e-06,125,0.008066353
125,2,7.353001698323899e-05,3.6191326087168515e-06,115,0.007353002
125,3,7.682240580338402e-05,3.360280268416354e-06,105,0.007682241
125,4,6.914016522304563e-05,4.196988710063557e-06,95,0.006914017
125,5,9.328434990410917e-05,1.2270008683674372e-06,85,0.009328435
125,6,9.383308137413065e-05,4.013624683675442e-06,75,0.009383308
125,7,0.000217298,5.715769899328143e-06,65,0.021729766
125,8,0.000313326,1.0675612704423003e-05,55,0.031332567
125,9,0.000725972,7.290078800897301e-06,45,0.072597173
125,10,0.001351526,4.720366589407609e-06,35,0.135152561
125,11,0,0,25,0
125,12,0,0,15,0
125,13,0,0,5,0
126,1,8.011479462352906e-05,1.0265825790856323e-06,126,0.008011479
126,2,7.51762113933115e-05,2.824768131044483e-06,116,0.007517621
126,3,7.133509110314232e-05,2.877572105153829e-06,106,0.007133509
126,4,6.96888966930698e-05,4.799440207348034e-06,96,0.00696889
126,5,9.054069255398832e-05,2.2955084313525305e-06,86,0.009054069
126,6,9.328434990410649e-05,3.880117435043167e-06,76,0.009328435
126,7,0.000207969,4.106330316328689e-06,66,0.020796923
126,8,0.00029851,1.119196989349496e-05,56,0.029850992
126,9,0.00069195,7.731079219603578e-06,46,0.069195038
126,10,0.001281837,3.821472487210887e-06,36,0.128183671
126,11,0,0,26,0
126,12,0,0,16,0
126,13,0,0,6,0
127,1,7.901733168348071e-05,1.026582579085635e-06,127,0.007901733
127,2,7.243255404319065e-05,2.6882242147330857e-06,117,0.007243255
127,3,6.804270228299728e-05,2.7979924733757072e-06,107,0.00680427
127,4,7.133509110314232e-05,4.338103172721983e-06,97,0.007133509
127,5,8.395591491369826e-05,2.544363154738349e-06,87,0.008395591
127,6,9.218688696405814e-05,4.303258406250512e-06,77,0.009218689
127,7,0.000195348,4.861773211114698e-06,67,0.01953484
127,8,0.000283145,1.2938897239112137e-05,57,0.028314544
127,9,0.000655185,7.069910434255349e-06,47,0.065518538
127,10,0.001217086,3.6398727934631123e-06,37,0.12170864
127,11,0,0,27,0
127,12,0,0,17,0
127,13,0,0,7,0
128,1,7.462747992328734e-05,1.8199363967303303e-06,128,0.007462748
128,2,6.96888966930698e-05,1.8608389509146737e-06,118,0.00696889
128,3,6.749397081297311e-05,1.8608389509146718e-06,108,0.006749397
128,4,6.914016522304563e-05,3.404789231142393e-06,98,0.006914017
128,5,8.011479462352906e-05,3.7216779018293406e-06,88,0.008011479
128,6,8.999196108394562e-05,4.013624683661192e-06,78,0.008999196
128,7,0.000183825,4.908003473471566e-06,68,0.018382504
128,8,0.000267232,1.3118010835119337e-05,58,0.026723223
128,9,0.000615677,6.352026000429941e-06,48,0.061567671
128,10,0.0011463,5.446004340814766e-06,38,0.114630004
128,11,0,0,28,0
128,12,0,0,18,0
128,13,0,0,8,0
129,1,7.462747992328734e-05,1.8199363967303303e-06,129,0.007462748
129,2,6.749397081297311e-05,2.3918650249758833e-06,119,0.006749397
129,3,6.58477764029006e-05,2.877572105153824e-06,109,0.006584778
129,4,7.078635963311815e-05,3.4047892311423956e-06,99,0.007078636
129,5,7.791986874343237e-05,3.841120290169202e-06,89,0.007791987
129,6,8.99919610839498e-05,3.4047892311302483e-06,79,0.008999196
129,7,0.000175045,5.014216777051425e-06,69,0.017504534
129,8,0.000255709,1.3339931771978707e-05,59,0.025570887
129,9,0.000581655,5.48731470025e-06,49,0.058165536
129,10,0.001082647,5.103497679625673e-06,39,0.108264719
129,11,0,0,29,0
129,12,0,0,19,0
129,13,0,0,9,0
130,1,7.462747992328734e-05,1.8199363967303303e-06,130,0.007462748
130,2,6.58477764029006e-05,2.6028619036331915e-06,120,0.006584778
130,3,6.420158199282808e-05,3.3151737897300998e-06,110,0.006420158
130,4,7.188382257316647e-05,3.1760130002140676e-06,100,0.007188382
130,5,7.737113727340819e-05,4.541561019555923e-06,90,0.007737114
130,6,8.944322961393997e-05,2.9550094009413474e-06,80,0.008944323
130,7,0.000170655,5.014216777051431e-06,70,0.017065549
130,8,0.000244734,1.2644659193093782e-05,60,0.024473424
130,9,0.000560804,5.528316376513456e-06,50,0.056080356
130,10,0.001030518,5.103497679625667e-06,40,0.10305177
130,11,0,0,30,0
130,12,0,0,20,0
130,13,0,0,10,0
130,14,0,0,0,0
131,1,7.462747992328734e-05,1.8199363967303303e-06,131,0.007462748
131,2,6.475031346285225e-05,2.391865024975884e-06,121,0.006475031
131,3,6.420158199282808e-05,3.3151737897300998e-06,111,0.006420158
131,4,7.188382257316647e-05,5.014216777052338e-06,101,0.007188382
131,5,7.51762113933115e-05,4.639945600212845e-06,91,0.007517621
131,6,8.779703520386745e-05,3.360280268416354e-06,81,0.008779704
131,7,0.000165168,4.106330316330688e-06,71,0.016516817
131,8,0.000240893,1.2909775218756831e-05,61,0.024089312
131,9,0.000542695,4.457915536313589e-06,51,0.054269542
131,10,0.000982229,3.1282506854942013e-06,41,0.098222933
131,11,0,0,31,0
131,12,0,0,21,0
131,13,0,0,11,0
131,14,0,0,1,0
132,1,7.243255404319065e-05,1.398996236687851e-06,132,0.007243255
132,2,6.529904493287642e-05,2.0161681610498173e-06,122,0.006529904
132,3,6.365285052280391e-05,3.055207523563913e-06,112,0.006365285
132,4,7.078635963311815e-05,4.372670278374002e-06,102,0.007078636
132,5,7.298128551321483e-05,4.389851760193371e-06,92,0.007298129
132,6,8.889449814390145e-05,3.6398727934482176e-06,82,0.00888945
132,7,0.000160778,3.841120290174284e-06,72,0.016077832
132,8,0.000231016,1.4424437677105785e-05,62,0.023101595
132,9,0.000526233,2.7979924733769943e-06,52,0.052623348
132,10,0.000939977,2.824768131040486e-06,42,0.093997701
132,11,0,0,32,0
132,12,0,0,22,0
132,13,0,0,12,0
132,14,0,0,2,0
133,1,7.3530016983239e-05,1.8199363967303267e-06,133,0.007353002
133,2,6.475031346285225e-05,1.8608389509146716e-06,123,0.006475031
133,3,6.58477764029006e-05,1.502763020726044e-06,113,0.006584778
133,4,7.298128551321483e-05,3.937889110810099e-06,103,0.007298129
133,5,7.133509110314232e-05,2.454001736734873e-06,93,0.007133509
133,6,8.834576667387728e-05,3.7216779018166457e-06,83,0.008834577
133,7,0.000153645,4.160962389416036e-06,73,0.015364481
133,8,0.000223334,1.4272293509476978e-05,63,0.022333371
133,9,0.000508125,4.106330316347394e-06,53,0.050812534
133,10,0.000902115,4.45791553631791e-06,43,0.090211454
133,11,0,0,33,0
133,12,0,0,23,0
133,13,0,0,13,0
133,14,0,0,3,0
134,1,7.407874845326317e-05,1.9400587175227764e-06,134,0.007407875
134,2,6.475031346285225e-05,1.8608389509146716e-06,124,0.006475031
134,3,6.475031346285225e-05,1.3989962366878538e-06,114,0.006475031
134,4,7.51762113933115e-05,3.4268269319591627e-06,104,0.007517621
134,5,7.188382257316649e-05,2.0161681610498164e-06,94,0.007188382
134,6,8.560210932377076e-05,3.61913260871685e-06,84,0.008560211
134,7,9.383308137411899e-05,2.797992473365856e-06,74,0.009383308
134,8,0.000217298,1.533505665650777e-05,64,0.021729766
134,9,0.000483432,5.088726309477385e-06,54,0.048343243
134,10,0.000860411,2.5443631547330444e-06,44,0.086041094
134,11,0,0,34,0
134,12,0,0,24,0
134,13,0,0,14,0
134,14,0,0,4,0
135,1,7.407874845326317e-05,1.9400587175227764e-06,135,0.007407875
135,2,6.639650787292477e-05,1.5998134024493453e-06,125,0.006639651
135,3,6.639650787292477e-05,1.5998134024493468e-06,115,0.006639651
135,4,7.572494286333569e-05,3.7418497455219e-06,105,0.007572494
135,5,7.078635963311815e-05,1.8199363967303262e-06,95,0.007078636
135,6,8.560210932375643e-05,4.623693551666555e-06,85,0.008560211
135,7,9.163815549403667e-05,3.315173789730098e-06,75,0.009163816
135,8,0.000209067,1.3674317769704452e-05,65,0.020906669
135,9,0.000458191,5.2057238072637e-06,55,0.045819078
135,10,0.000816512,2.824768131043417e-06,45,0.081651243
135,11,0,0,35,0
135,12,0,0,25,0
135,13,0,0,15,0
135,14,0,0,5,0
136,1,7.298128551321483e-05,1.646194410072514e-06,136,0.007298129
136,2,6.639650787292477e-05,1.5998134024493453e-06,126,0.006639651
136,3,6.804270228299728e-05,1.3441121073665446e-06,116,0.00680427
136,4,7.572494286333569e-05,2.955009400941353e-06,106,0.007572494
136,5,7.133509110314232e-05,1.9400587175227726e-06,96,0.007133509
136,6,8.450464638372243e-05,4.372670278374004e-06,86,0.008450465
136,7,9.108942402401248e-05,3.055207523563915e-06,76,0.009108942
136,8,0.000200287,1.3773050588108074e-05,66,0.020028699
136,9,0.000429657,3.534955217130378e-06,56,0.042965674
136,10,0.000763285,2.016168161057644e-06,46,0.076328547
136,11,0,0,36,0
136,12,0,0,26,0
136,13,0,0,16,0
136,14,0,0,6,0
137,1,7.078635963311815e-05,1.0265825790856349e-06,137,0.007078636
137,2,6.58477764029006e-05,1.940058717522774e-06,127,0.006584778
137,3,6.804270228299728e-05,1.5998134024493461e-06,117,0.00680427
137,4,7.791986874343237e-05,2.544363154738351e-06,107,0.007791987
137,5,7.188382257316649e-05,2.6600744943666308e-06,97,0.007188382
137,6,8.066352609355323e-05,2.9550094009413504e-06,87,0.008066353
137,7,8.669957226381911e-05,3.315173789730097e-06,77,0.008669957
137,8,0.000188215,9.083122039104722e-06,67,0.018821489
137,9,0.000385758,4.124621410510711e-06,57,0.038575822
137,10,0.000675488,4.5415610195582455e-06,47,0.067548844
137,11,0,0,37,0
137,12,0,0,27,0
137,13,0,0,17,0
137,14,0,0,7,0
138,1,6.96888966930698e-05,1.3989962366878528e-06,138,0.00696889
138,2,6.475031346285225e-05,1.8608389509146733e-06,128,0.006475031
138,3,6.914016522304562e-05,5.487314700241741e-07,118,0.006914017
138,4,8.176098903360158e-05,3.7216779018293406e-06,108,0.008176099
138,5,7.243255404319065e-05,3.079747737256898e-06,98,0.007243255
138,6,7.407874845326317e-05,3.7818706673096576e-06,88,0.007407875
138,7,7.133509110314232e-05,3.7818706673096585e-06,78,0.007133509
138,8,0.000181081,9.058225358102791e-06,68,0.018108139
138,9,0.000296864,7.97078501322519e-06,58,0.029686373
